#timestamp [ns],p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [],p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
61715129006195,0.1875406504,-0.1533859074,-0.3122573495,0.5944789648,0.4738464057,-0.5910757184,-0.2696179450,0.0198679268,-0.1789793968,-0.3170677125,0.4899163842,0.5528120995,0.5316607952,-0.4143882692
61715135887506,0.1815765798,-0.1531898677,-0.3180222511,0.6053197980,0.4701051116,-0.5836597085,-0.2681985795,0.0145714954,-0.1800203323,-0.3190191388,0.4905198216,0.5428075790,0.5366508961,-0.4204238057
61715142672746,0.1759520471,-0.1520256400,-0.3238610625,0.6160840392,0.4667723477,-0.5757301450,-0.2666437626,0.0090444088,-0.1817659736,-0.3211877048,0.4910672605,0.5327525139,0.5413593054,-0.4265651405
61715149639270,0.1703076512,-0.1524695605,-0.3296132088,0.6265472770,0.4631335139,-0.5679026246,-0.2653912008,0.0045672506,-0.1830639690,-0.3232343197,0.4914613068,0.5224841833,0.5461024046,-0.4327218831
61715156716935,0.1649406254,-0.1520170718,-0.3356879354,0.6375678182,0.4597143829,-0.5591944456,-0.2635746598,-0.0000069067,-0.1833151877,-0.3255952001,0.4922338724,0.5105690956,0.5514336228,-0.4392563105
61715163813660,0.1589142978,-0.1515257061,-0.3418363035,0.6488028765,0.4563881457,-0.5500628352,-0.2611428797,-0.0057522655,-0.1854560971,-0.3276241422,0.4926332533,0.4993087053,0.5562761426,-0.4456008673
61715170572581,0.1539668143,-0.1516257674,-0.3480001390,0.6600118279,0.4525089860,-0.5408544540,-0.2590300739,-0.0116067380,-0.1878296137,-0.3294341266,0.4931106865,0.4879328907,0.5609980822,-0.4517129660
61715177405531,0.1468820572,-0.1521720886,-0.3535282016,0.6712414622,0.4484471381,-0.5314338803,-0.2567259073,-0.0170059428,-0.1890567839,-0.3311032653,0.4940305054,0.4759366214,0.5655869246,-0.4577441216
61715184383335,0.1408900023,-0.1517100483,-0.3592246771,0.6822147965,0.4444412887,-0.5217634439,-0.2545937896,-0.0213310942,-0.1902290881,-0.3331220150,0.4950543642,0.4637700617,0.5696129203,-0.4640900791
61715191327027,0.1340247095,-0.1528778374,-0.3649138510,0.6933874488,0.4397407770,-0.5119179487,-0.2525510788,-0.0272114947,-0.1929024458,-0.3346399963,0.4959845543,0.4514005482,0.5737584233,-0.4701471031
61715198269431,0.1278652847,-0.1527731419,-0.3708493412,0.7042726278,0.4347512722,-0.5022168159,-0.2505387664,-0.0327238813,-0.1944569200,-0.3361091018,0.4975108802,0.4380902946,0.5778170228,-0.4761169851
61715205206423,0.1210209727,-0.1523173451,-0.3768296838,0.7150008082,0.4296762645,-0.4924444258,-0.2482956499,-0.0372049659,-0.1958441138,-0.3379781544,0.4991504550,0.4246712923,0.5813289285,-0.4822446108
61715212200887,0.1146280840,-0.1527757645,-0.3831848502,0.7260513306,0.4236673415,-0.4824893773,-0.2460886091,-0.0432089269,-0.1988584697,-0.3391279876,0.5005605221,0.4110613167,0.5850169659,-0.4880808890
61715219240331,0.1064645350,-0.1540015936,-0.3884552717,0.7367373109,0.4176164567,-0.4727049172,-0.2436486483,-0.0489258766,-0.2004821002,-0.3405512869,0.5024229288,0.3968097568,0.5886512399,-0.4935616255
61715226202215,0.0987856388,-0.1538003385,-0.3943020999,0.7472485900,0.4117245376,-0.4627743661,-0.2407121658,-0.0538203567,-0.2018155456,-0.3423711360,0.5041229129,0.3825739920,0.5920294523,-0.4989973307
61715233145537,0.0918578506,-0.1544196904,-0.4002287388,0.7572944164,0.4057664573,-0.4532448053,-0.2375455350,-0.0593658090,-0.2035052180,-0.3438665867,0.5058684349,0.3681271970,0.5956372023,-0.5037816167
61715239909007,0.0834599882,-0.1562531292,-0.4054369032,0.7674064636,0.3997719288,-0.4433040321,-0.2339899540,-0.0656900853,-0.2065650821,-0.3446961343,0.5075688362,0.3533229232,0.5992294550,-0.5083904862
61715247309058,0.0759285986,-0.1568653435,-0.4114624262,0.7771402597,0.3944969475,-0.4333509505,-0.2294169962,-0.0704054981,-0.2079003751,-0.3462860584,0.5093285441,0.3387481272,0.6025664806,-0.5125894547
61715254027887,0.0697345883,-0.1578050107,-0.4155813456,0.7860563993,0.3899217546,-0.4230608344,-0.2260441482,-0.0757981762,-0.2097329646,-0.3475588858,0.5112221241,0.3236497343,0.6061292887,-0.5162462592
61715260661645,0.0614115894,-0.1568627805,-0.4199745655,0.7963722348,0.3838279247,-0.4115062654,-0.2216526866,-0.0811038762,-0.2114142030,-0.3487892151,0.5134090185,0.3077270091,0.6093986630,-0.5199505091
61715267709389,0.0528617650,-0.1594108641,-0.4243239760,0.8060919642,0.3780798316,-0.4007537067,-0.2160274833,-0.0864808932,-0.2147664726,-0.3491616547,0.5151543617,0.2922017574,0.6124773622,-0.5235511065
61715274740974,0.0455641448,-0.1593040973,-0.4303146899,0.8169072270,0.3712492585,-0.3890809119,-0.2084529102,-0.0916975588,-0.2154664546,-0.3506246209,0.5174167156,0.2758115232,0.6154699326,-0.5266921520
61715282734803,0.0363137871,-0.1622064412,-0.4348181188,0.8272634149,0.3640118539,-0.3779102266,-0.2007850707,-0.0969734192,-0.2188479304,-0.3507091999,0.5193580389,0.2596534789,0.6180891991,-0.5299179554
61715288427766,0.0286857933,-0.1634816825,-0.4395083487,0.8374840021,0.3562876582,-0.3667542636,-0.1927979439,-0.1017777175,-0.2208865285,-0.3515867591,0.5211641192,0.2439306378,0.6205679774,-0.5327112675
61715295389389,0.0204088688,-0.1645960510,-0.4439951479,0.8477596641,0.3481070697,-0.3551836014,-0.1843087971,-0.1075013578,-0.2230071425,-0.3521901369,0.5228565931,0.2271002978,0.6234395504,-0.5351352096
61715302481105,0.0111689419,-0.1675554067,-0.4478277564,0.8574993014,0.3402201235,-0.3438036144,-0.1753409058,-0.1126419008,-0.2263452411,-0.3521963060,0.5244082808,0.2104987353,0.6260249615,-0.5373815298
61715309393257,0.0034585744,-0.1687132716,-0.4521722794,0.8665657640,0.3328295648,-0.3324757814,-0.1665779054,-0.1175476685,-0.2296875119,-0.3521322012,0.5255525112,0.1942119896,0.6286756992,-0.5392987728
61715316397251,-0.0052304715,-0.1701163948,-0.4564821124,0.8754492402,0.3254623115,-0.3208105862,-0.1573010534,-0.1229582950,-0.2305250764,-0.3536276817,0.5266934633,0.1774365008,0.6319183111,-0.5401754975
61715323142741,-0.0145232975,-0.1734066159,-0.4598439038,0.8837804198,0.3182773292,-0.3095217049,-0.1477435231,-0.1278950572,-0.2338494360,-0.3535932899,0.5278123021,0.1603638977,0.6346566081,-0.5412102938
61715330615492,-0.0223546028,-0.1750422120,-0.4636591673,0.8913317919,0.3120566010,-0.2984173894,-0.1381858289,-0.1323783100,-0.2360915244,-0.3540579677,0.5287390947,0.1436067671,0.6375784874,-0.5415771008
61715337076347,-0.0312821567,-0.1772285104,-0.4675616026,0.8990243673,0.3056610823,-0.2864732742,-0.1275132298,-0.1376470476,-0.2383200526,-0.3542806506,0.5297933817,0.1270785034,0.6403097510,-0.5414549708
61715345153648,-0.0399005562,-0.1787609458,-0.4714737833,0.9063541889,0.2989768386,-0.2751437426,-0.1158920303,-0.1422220170,-0.2404691279,-0.3549989164,0.5307593942,0.1097995415,0.6426480412,-0.5415183902
61715351084735,-0.0487115681,-0.1835266948,-0.4737886488,0.9135330319,0.2921678424,-0.2630614042,-0.1043753475,-0.1466564089,-0.2441812456,-0.3541532159,0.5316407681,0.0928973109,0.6450476646,-0.5409636497
61715357851384,-0.0572109073,-0.1858895868,-0.4769824147,0.9206609726,0.2848478854,-0.2506971955,-0.0916302130,-0.1516346186,-0.2464556545,-0.3540087342,0.5328398943,0.0758255869,0.6471328139,-0.5399548411
61715364880970,-0.0660707355,-0.1902901083,-0.4791654348,0.9274083376,0.2771226764,-0.2386606783,-0.0784730017,-0.1558815688,-0.2487769723,-0.3545253277,0.5340022445,0.0587565899,0.6486972570,-0.5390558839
61715371819532,-0.0732542872,-0.1899408251,-0.4835079312,0.9337766767,0.2691926658,-0.2267316580,-0.0647242069,-0.1596235931,-0.2521368563,-0.3535640240,0.5349051952,0.0427123718,0.6502656341,-0.5377795100
61715378842396,-0.0824175552,-0.1920792013,-0.4867020249,0.9401684999,0.2602768242,-0.2143491954,-0.0489253700,-0.1641190499,-0.2543560863,-0.3531932831,0.5361516476,0.0255701635,0.6515942216,-0.5360154510
61715385650497,-0.0903522521,-0.1968991607,-0.4879970551,0.9457042813,0.2516586185,-0.2027693540,-0.0345830955,-0.1679131985,-0.2577469051,-0.3525983691,0.5372695327,0.0080162445,0.6523576379,-0.5345153213
61715392636730,-0.0980250686,-0.1994089782,-0.4904708862,0.9508408308,0.2424664944,-0.1916657388,-0.0193890873,-0.1727231145,-0.2592403591,-0.3530785441,0.5380620360,-0.0086218668,0.6530982256,-0.5328017473
61715399817117,-0.1062113121,-0.2051804960,-0.4913783073,0.9559018612,0.2322384864,-0.1797470748,-0.0027992520,-0.1774396300,-0.2619331479,-0.3528004587,0.5389367938,-0.0270824675,0.6535381079,-0.5307556987
61715407513582,-0.1142413765,-0.2069817930,-0.4936402440,0.9604833126,0.2207489163,-0.1689030975,0.0146087091,-0.1804883629,-0.2653201818,-0.3514425457,0.5391854048,-0.0435093269,0.6538530588,-0.5290200114
61715414111030,-0.1223234907,-0.2096382827,-0.4956255853,0.9642992616,0.2098718137,-0.1582442820,0.0322422758,-0.1850099862,-0.2677358985,-0.3508138955,0.5393372178,-0.0601332933,0.6540614963,-0.5269753337
61715420343851,-0.1298226714,-0.2159436643,-0.4960635304,0.9676792026,0.1984593272,-0.1469345391,0.0511976667,-0.1895077378,-0.2705482244,-0.3503493667,0.5394858122,-0.0781741068,0.6539987922,-0.5245278478
61715427203863,-0.1375516355,-0.2178976238,-0.4979134202,0.9702035189,0.1871529967,-0.1367769390,0.0705055147,-0.1924087107,-0.2739080191,-0.3488717675,0.5391387939,-0.0943929926,0.6538707018,-0.5223721266
61715434419459,-0.1462184042,-0.2178833634,-0.5010283589,0.9717965722,0.1769769192,-0.1261157393,0.0915722176,-0.1976587027,-0.2755447626,-0.3491904438,0.5387994051,-0.1106683314,0.6538361311,-0.5195633173
61715441293502,-0.1534625441,-0.2240031660,-0.5012593865,0.9726411104,0.1668704301,-0.1156293973,0.1129315123,-0.2007833421,-0.2788605690,-0.3479945958,0.5382019877,-0.1268862635,0.6534609199,-0.5169403553
61715448335786,-0.1597211808,-0.2299104184,-0.5010939837,0.9727123380,0.1577902734,-0.1056023166,0.1333460361,-0.2044753432,-0.2814531922,-0.3472912610,0.5376582742,-0.1424008757,0.6532313824,-0.5137455463
61715455230258,-0.1673810780,-0.2331724167,-0.5024036765,0.9718320370,0.1497078687,-0.0955206230,0.1549384296,-0.2077133954,-0.2845083773,-0.3455842435,0.5370242000,-0.1581443399,0.6528075933,-0.5103310347
61715462168500,-0.1734115481,-0.2402474135,-0.5020669699,0.9702522159,0.1415427178,-0.0850512087,0.1770380586,-0.2108994275,-0.2877739668,-0.3440544605,0.5364055037,-0.1741446108,0.6520929933,-0.5066730976
61715468957531,-0.1808722764,-0.2424324155,-0.5031374693,0.9679530859,0.1339949071,-0.0756454021,0.1984692067,-0.2147000283,-0.2902780175,-0.3433550298,0.5355532765,-0.1882376671,0.6513288021,-0.5035079122
61715476038056,-0.1907153428,-0.2433525771,-0.5053885579,0.9646705985,0.1268239915,-0.0658387020,0.2213403881,-0.2188882828,-0.2928956449,-0.3422757387,0.5344163775,-0.2030639201,0.6505075693,-0.5000041127
61715483119001,-0.1969759166,-0.2502942979,-0.5045592785,0.9608597159,0.1197629124,-0.0560995787,0.2434301674,-0.2230832428,-0.2957813442,-0.3413555324,0.5328864455,-0.2180691808,0.6494569778,-0.4966725111
61715489922132,-0.2024736851,-0.2566546798,-0.5036062598,0.9568082094,0.1133985743,-0.0471175499,0.2635127008,-0.2258729786,-0.2991025448,-0.3393793404,0.5310707688,-0.2323367894,0.6486719847,-0.4931615293
61715497365553,-0.2105155438,-0.2605712712,-0.5039104819,0.9521898031,0.1074972376,-0.0384889133,0.2833683789,-0.2315439880,-0.3015387058,-0.3388044834,0.5285766721,-0.2457410842,0.6478021741,-0.4904798865
61715503930250,-0.2194947004,-0.2644167244,-0.5042994022,0.9469205141,0.1011913791,-0.0287551451,0.3037680387,-0.2345409691,-0.3049714565,-0.3366896212,0.5256844163,-0.2589060068,0.6470920444,-0.4877453148
61715510702720,-0.2271606624,-0.2690379620,-0.5041580200,0.9415854216,0.0953320339,-0.0203493163,0.3223580122,-0.2384503186,-0.3082599342,-0.3351284564,0.5222521424,-0.2715148032,0.6466413736,-0.4851673543
61715517781436,-0.2351495773,-0.2738962471,-0.5036992431,0.9356130958,0.0889057592,-0.0116656106,0.3414498270,-0.2428722531,-0.3114150763,-0.3335612714,0.5182691216,-0.2844251990,0.6462742686,-0.4825235009
61715524727277,-0.2407665998,-0.2803688049,-0.5018242002,0.9292564988,0.0818255916,-0.0024578231,0.3602513075,-0.2457587570,-0.3149343133,-0.3313879967,0.5141931772,-0.2963612378,0.6459857225,-0.4800810516
61715532105768,-0.2483282387,-0.2852546573,-0.5010794401,0.9225458503,0.0744728521,0.0059113139,0.3785869777,-0.2493995428,-0.3181332946,-0.3297071755,0.5101140141,-0.3081395030,0.6456063390,-0.4775208235
61715538549292,-0.2559565008,-0.2909218073,-0.5000312924,0.9148201942,0.0661673769,0.0146990381,0.3981328607,-0.2532319427,-0.3215590417,-0.3278366625,0.5057141185,-0.3204977810,0.6450260282,-0.4748429358
61715545602858,-0.2613622844,-0.2973538339,-0.4972739816,0.9065310955,0.0577467829,0.0234241895,0.4175139070,-0.2558392286,-0.3252936006,-0.3252943158,0.5013134480,-0.3322232068,0.6443333626,-0.4723844826
61715552463949,-0.2687068582,-0.3029539585,-0.4960297048,0.8979062438,0.0493569747,0.0317740776,0.4362551868,-0.2597234249,-0.3285658360,-0.3239175677,0.4973160326,-0.3436764479,0.6433176398,-0.4697932601
61715559472933,-0.2757853866,-0.3089007139,-0.4945970178,0.8882645965,0.0408120528,0.0401778407,0.4557480514,-0.2625067234,-0.3322411180,-0.3211497068,0.4929786921,-0.3552916348,0.6422351003,-0.4671979845
61715566725782,-0.2837005258,-0.3139788210,-0.4925407767,0.8778633475,0.0320715643,0.0481298342,0.4754060209,-0.2652498484,-0.3357494473,-0.3191774189,0.4886640906,-0.3661689758,0.6412492990,-0.4646795690
61715573267017,-0.2908530235,-0.3201849163,-0.4908292592,0.8666758537,0.0235721972,0.0560633056,0.4951507449,-0.2682842612,-0.3394632339,-0.3169707954,0.4842319489,-0.3776917160,0.6401717663,-0.4615718126
61715580919552,-0.2957263887,-0.3272784352,-0.4871593714,0.8544526100,0.0152849639,0.0640154630,0.5153438449,-0.2707490921,-0.3433318734,-0.3139851689,0.4794258177,-0.3893819153,0.6390896440,-0.4583634734
61715587077751,-0.3031482995,-0.3330578208,-0.4850808680,0.8423307538,0.0077388077,0.0711641312,0.5341860056,-0.2733889222,-0.3472202420,-0.3119444251,0.4744169712,-0.4007260203,0.6381494403,-0.4550962746
61715594626955,-0.3138889670,-0.3392395079,-0.4839336574,0.8282832503,0.0006580055,0.0793891698,0.5546563864,-0.2763829231,-0.3509721756,-0.3094266355,0.4694171250,-0.4127201438,0.6369887590,-0.4511707127
61715600912746,-0.3180350065,-0.3456373811,-0.4793869257,0.8148655295,-0.0060898475,0.0867554322,0.5730887055,-0.2789732516,-0.3551780283,-0.3072743714,0.4641923606,-0.4249818623,0.6356520653,-0.4470597506
61715607813079,-0.3207417727,-0.3529001176,-0.4758381248,0.8012188077,-0.0113253081,0.0945663601,0.5907431841,-0.2805417180,-0.3593243957,-0.3042225242,0.4596417546,-0.4370245039,0.6338750720,-0.4426527917
61715614882193,-0.3273710907,-0.3593659103,-0.4733875990,0.7876154184,-0.0153679047,0.1027183905,0.6073505282,-0.2831413746,-0.3630689681,-0.3016951680,0.4555622339,-0.4490113258,0.6316828132,-0.4379825592
61715621860287,-0.3305267692,-0.3662433028,-0.4694002271,0.7737067342,-0.0188757814,0.1107774377,0.6234982610,-0.2846430242,-0.3671610951,-0.2985998094,0.4513031244,-0.4609632492,0.6293080449,-0.4333703816
61715628852311,-0.3372001052,-0.3725841343,-0.4661896229,0.7604082227,-0.0212643910,0.1191704050,0.6380639672,-0.2867830694,-0.3710652590,-0.2962321341,0.4475376010,-0.4722445607,0.6266175508,-0.4290052950
61715635842265,-0.3432693481,-0.3798625469,-0.4629668593,0.7467409372,-0.0229533035,0.1285112798,0.6521778703,-0.2892921269,-0.3751013577,-0.2933866978,0.4438574910,-0.4839070737,0.6235488653,-0.4242774248
61715642652976,-0.3504854441,-0.3866141438,-0.4583028555,0.7333878875,-0.0240134634,0.1373152733,0.6653646827,-0.2916471958,-0.3794963956,-0.2905455232,0.4396977425,-0.4954193532,0.6202944517,-0.4200718105
61715649638549,-0.3524896502,-0.3938073516,-0.4540923238,0.7208299041,-0.0246407967,0.1465186477,0.6770004034,-0.2927217484,-0.3838183582,-0.2871157527,0.4358203411,-0.5064058900,0.6170963049,-0.4156992435
61715657021709,-0.3580873013,-0.4012870789,-0.4503695369,0.7091253400,-0.0243209321,0.1559991688,0.6871783733,-0.2952223122,-0.3879610300,-0.2841098905,0.4319902360,-0.5165706873,0.6139218211,-0.4118726552
61715664365988,-0.3652963042,-0.4079227149,-0.4446827471,0.6983510852,-0.0241405051,0.1633880883,0.6964390874,-0.2974767983,-0.3924194574,-0.2812777758,0.4277726710,-0.5263901949,0.6108452678,-0.4084018767
61715670443328,-0.3672197461,-0.4148859680,-0.4403564334,0.6881443858,-0.0236236919,0.1724353433,0.7043900490,-0.2994207144,-0.3972392380,-0.2780602574,0.4233303666,-0.5371620655,0.6073790193,-0.4041523039
61715677224997,-0.3722463548,-0.4225841463,-0.4360477924,0.6784990430,-0.0227506347,0.1821301281,0.7113016844,-0.3006005287,-0.4015927911,-0.2741722465,0.4187743068,-0.5480009913,0.6037734747,-0.3997257948
61715684412055,-0.3776625991,-0.4296910167,-0.4308414459,0.6700128317,-0.0224375874,0.1909038872,0.7170322537,-0.3025853038,-0.4061322212,-0.2710920572,0.4144596159,-0.5577681661,0.6004471183,-0.3957034051
61715691234855,-0.3816916049,-0.4378111064,-0.4262161255,0.6616860628,-0.0220025461,0.2004134655,0.7221648097,-0.3043428659,-0.4108167291,-0.2677963078,0.4103904068,-0.5671581030,0.5969738960,-0.3918336630
61715698324971,-0.3835743368,-0.4448972046,-0.4208717942,0.6532489061,-0.0218430627,0.2100954950,0.7270823121,-0.3053641319,-0.4152413309,-0.2636045516,0.4059839249,-0.5769889355,0.5931996107,-0.3877822757
61715705254423,-0.3884770274,-0.4518353343,-0.4148867130,0.6462827325,-0.0226205885,0.2186495215,0.7307526469,-0.3073287010,-0.4200700819,-0.2601181567,0.4015805125,-0.5854013562,0.5899062157,-0.3847713172
61715712125665,-0.3920608759,-0.4599305093,-0.4096286595,0.6393160224,-0.0231412817,0.2281858623,0.7339419127,-0.3082704842,-0.4247537851,-0.2557281554,0.3969366848,-0.5942545533,0.5863235593,-0.3814805746
61715719748978,-0.3935519457,-0.4671202302,-0.4037655592,0.6322535872,-0.0238901768,0.2379417121,0.7369318008,-0.3112668395,-0.4301981628,-0.2517341673,0.3921325803,-0.6020976901,0.5829969049,-0.3792427480
61715725956590,-0.3976061344,-0.4746429622,-0.3973974586,0.6261401772,-0.0253786668,0.2469107509,0.7391479015,-0.3119580746,-0.4349565804,-0.2473990619,0.3871327937,-0.6096491218,0.5798304081,-0.3771643043
61715733024285,-0.4007157683,-0.4826914966,-0.3916935921,0.6202295423,-0.0269705225,0.2561336160,0.7409343123,-0.3145339489,-0.4404560924,-0.2430084348,0.3815975785,-0.6174508929,0.5762447119,-0.3756057322
61715739861206,-0.4039487541,-0.4913913012,-0.3849841356,0.6138957739,-0.0288336128,0.2652472258,0.7429296970,-0.3153063655,-0.4457218051,-0.2378897667,0.3759725690,-0.6249854565,0.5729528666,-0.3738486767
61715747711644,-0.4055078626,-0.4979726672,-0.3782936633,0.6080365777,-0.0312622637,0.2739456594,0.7444917560,-0.3159025609,-0.4506415725,-0.2329973280,0.3700675070,-0.6321388483,0.5697355866,-0.3726283908
61715753889793,-0.4095570445,-0.5076606870,-0.3721814156,0.6020421982,-0.0344518349,0.2823891640,0.7460661530,-0.3181545734,-0.4560315311,-0.2284227610,0.3636468947,-0.6397256255,0.5660201907,-0.3716629744
61715760705585,-0.4113786519,-0.5151935220,-0.3642697334,0.5958532691,-0.0380225070,0.2904016674,0.7477834225,-0.3187411129,-0.4614421129,-0.2226838768,0.3572427034,-0.6470783949,0.5624229908,-0.3706043959
61715767729529,-0.4128829837,-0.5220692158,-0.3567032516,0.5898609161,-0.0423298590,0.2983162999,0.7491860390,-0.3192436099,-0.4664328098,-0.2172945738,0.3507782817,-0.6539310813,0.5588651299,-0.3701330721
61715774627031,-0.4163668156,-0.5317587852,-0.3501022458,0.5839473605,-0.0472036153,0.3060228825,0.7504181266,-0.3211181462,-0.4716941714,-0.2127150297,0.3444983065,-0.6605166197,0.5549750924,-0.3701911569
61715782470138,-0.4178492427,-0.5391672850,-0.3417261839,0.5778567791,-0.0518928096,0.3136856258,0.7516582012,-0.3214966655,-0.4771146178,-0.2065831423,0.3379883468,-0.6671264172,0.5511470437,-0.3700583279
61715788412655,-0.4198924005,-0.5471373796,-0.3345732093,0.5723197460,-0.0565134473,0.3213506639,0.7523231506,-0.3221578300,-0.4824815392,-0.2014527619,0.3314780295,-0.6733528376,0.5471875072,-0.3705456853
61715795435859,-0.4215735197,-0.5553631783,-0.3273925781,0.5668219924,-0.0607777797,0.3296379447,0.7525674701,-0.3230080605,-0.4876866341,-0.1957479417,0.3249574304,-0.6797572970,0.5428174138,-0.3710551858
61715802499454,-0.4227005243,-0.5629470348,-0.3182447255,0.5610481501,-0.0649774224,0.3378632963,0.7528952956,-0.3230063319,-0.4932355881,-0.1891568005,0.3183370829,-0.6861207485,0.5385141969,-0.3713520467
61715809358436,-0.4241535366,-0.5705952644,-0.3108868301,0.5562632084,-0.0687349066,0.3463830948,0.7522403002,-0.3233100772,-0.4984379411,-0.1839393675,0.3120401204,-0.6919665933,0.5342802405,-0.3719649613
61715816831007,-0.4252397418,-0.5789213777,-0.3028855324,0.5513526797,-0.0723851547,0.3559320867,0.7510546446,-0.3240766823,-0.5040277243,-0.1775587797,0.3058121502,-0.6981506348,0.5297402143,-0.3720752299
61715823185691,-0.4260355532,-0.5861919522,-0.2933515310,0.5469033122,-0.0761666819,0.3642135859,0.7499625683,-0.3235713840,-0.5093569756,-0.1706172824,0.2991277277,-0.7042668462,0.5250748396,-0.3725952506
61715830431328,-0.4274037480,-0.5936152935,-0.2850208879,0.5428821445,-0.0797004923,0.3727922738,0.7482999563,-0.3237757683,-0.5144666433,-0.1648278236,0.2923202813,-0.7101165652,0.5206705332,-0.3730758727
61715837094546,-0.4279266000,-0.6016173363,-0.2768573463,0.5387461185,-0.0830341130,0.3816050291,0.7464821339,-0.3240742981,-0.5201598406,-0.1581024826,0.2857558131,-0.7160756588,0.5161038637,-0.3731166422
61715844118210,-0.4283003211,-0.6086504459,-0.2670391500,0.5344215631,-0.0866635889,0.3895925283,0.7450508475,-0.3234778941,-0.5254048109,-0.1509314179,0.2788123488,-0.7220405936,0.5115543604,-0.3731396794
61715851111455,-0.4292031527,-0.6159746647,-0.2581782937,0.5296884775,-0.0911339670,0.3973847628,0.7437810302,-0.3233590424,-0.5304300785,-0.1446419358,0.2721212208,-0.7278986573,0.5070028901,-0.3729097247
61715858011616,-0.4295285046,-0.6236175299,-0.2494213581,0.5246246457,-0.0956367925,0.4049324393,0.7427330017,-0.3233792186,-0.5358806849,-0.1376591027,0.2653841972,-0.7339050174,0.5022879243,-0.3723727167
61715864960730,-0.4296757579,-0.6303946376,-0.2390956879,0.5195173621,-0.1004106477,0.4116098285,0.7420221567,-0.3230127990,-0.5412174463,-0.1310591698,0.2583117783,-0.7399812937,0.4974941611,-0.3717557788
61715871917522,-0.4301394820,-0.6371246576,-0.2300797701,0.5138524175,-0.1056909189,0.4184966683,0.7413809299,-0.3220403790,-0.5457230806,-0.1236866117,0.2515559793,-0.7457884550,0.4926942587,-0.3711758256
61715878777464,-0.4299588501,-0.6443280578,-0.2209064364,0.5073649287,-0.1108607352,0.4262602925,0.7406706214,-0.3217280507,-0.5509008169,-0.1164869666,0.2448825091,-0.7515562177,0.4878404737,-0.3704152703
61715885867110,-0.4301275611,-0.6519030333,-0.2105268538,0.5006686449,-0.1162005588,0.4333457649,0.7402970791,-0.3210121989,-0.5559253693,-0.1095862091,0.2378597111,-0.7574327588,0.4827725887,-0.3696608245
61715892712361,-0.4300159216,-0.6586294174,-0.2016196847,0.4936366379,-0.1210665256,0.4406900406,0.7399041057,-0.3204867840,-0.5603497028,-0.1026573479,0.2312875241,-0.7630344033,0.4777368903,-0.3688521683
61715899737444,-0.4286622405,-0.6641136408,-0.1920663714,0.4859360456,-0.1260367185,0.4484295249,0.7395213842,-0.3189712167,-0.5649772882,-0.0947828889,0.2246040851,-0.7687463760,0.4725659490,-0.3677819073
61715906832800,-0.4284303188,-0.6719648838,-0.1808626950,0.4784021378,-0.1305659562,0.4550318122,0.7396148443,-0.3178993464,-0.5695312023,-0.0881959796,0.2179406881,-0.7743337750,0.4673939943,-0.3666769564
61715913778393,-0.4278877079,-0.6784410477,-0.1717114747,0.4706193507,-0.1346531212,0.4623611867,0.7393295169,-0.3170715272,-0.5734848380,-0.0814674795,0.2117506862,-0.7797470093,0.4622126222,-0.3653981388
61715920596204,-0.4272362292,-0.6865288019,-0.1597748995,0.4634041488,-0.1377767473,0.4687910676,0.7392626405,-0.3151897192,-0.5776721239,-0.0737375617,0.2052986473,-0.7853887081,0.4567594826,-0.3638515174
61715927365025,-0.4254160523,-0.6914461851,-0.1504740715,0.4557406902,-0.1411926001,0.4760138094,0.7387664914,-0.3139138222,-0.5817913413,-0.0675170422,0.1989573240,-0.7907447815,0.4515930712,-0.3622188568
61715934477149,-0.4246806502,-0.6973904371,-0.1414579153,0.4487831593,-0.1440214515,0.4824908674,0.7382777929,-0.3128367364,-0.5854573250,-0.0607644320,0.1926532984,-0.7961580753,0.4463023841,-0.3603210747
61715941407243,-0.4229045212,-0.7027579546,-0.1308746934,0.4423860908,-0.1464819908,0.4882786572,0.7378492951,-0.3107596934,-0.5891110897,-0.0534135699,0.1862871200,-0.8015331030,0.4411310852,-0.3581134677
61715948359976,-0.4216563702,-0.7088692188,-0.1211340129,0.4356937408,-0.1489801258,0.4945314527,0.7371665239,-0.3100862205,-0.5934117436,-0.0475812554,0.1800309420,-0.8065572381,0.4362688363,-0.3559829295
61715955414370,-0.4207071662,-0.7142035961,-0.1119895875,0.4291220307,-0.1515680403,0.5004640818,0.7364897132,-0.3081469536,-0.5962152481,-0.0405464768,0.1739898473,-0.8115056753,0.4312526882,-0.3538464904
61715962381843,-0.4190765023,-0.7208828926,-0.0998109877,0.4235824943,-0.1544992775,0.5053728223,0.7357351780,-0.3072717786,-0.6005898714,-0.0342126787,0.1677241176,-0.8165452480,0.4263596535,-0.3511980176
61715969469819,-0.4174869657,-0.7260838151,-0.0904328227,0.4169120193,-0.1567147672,0.5116800666,0.7347165346,-0.3049075902,-0.6033576727,-0.0273232758,0.1619172990,-0.8211907744,0.4216040969,-0.3488244712
61715976077596,-0.4157596827,-0.7312946320,-0.0799457133,0.4105001092,-0.1585354656,0.5180504322,0.7334711552,-0.3034853339,-0.6064754725,-0.0204833746,0.1561370790,-0.8259661198,0.4167753160,-0.3459763229
