#timestamp [ns],p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [],p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
28576755677003,-0.0310757458,-0.0962551832,-0.4542498589,-0.0603324324,0.1151351333,0.7994487286,-0.5865030289,-0.0646567345,-0.2989370525,-0.3087322712,0.8112663627,-0.5830572248,-0.0274409223,-0.0337362662
28576762657166,-0.0281455517,-0.0956409276,-0.4501897693,-0.0516134314,0.1055181250,0.7888748646,-0.6032234430,-0.0622236729,-0.3008678257,-0.3074755073,0.8096872568,-0.5850980282,-0.0332393162,-0.0310164522
28576769463347,-0.0268233120,-0.0963215828,-0.4479264915,-0.0441592447,0.0932318643,0.7750375867,-0.6234377623,-0.0594934821,-0.3023402095,-0.3065836430,0.8080391288,-0.5871233344,-0.0384264104,-0.0297060907
28576776491371,-0.0257610679,-0.0968827307,-0.4458497465,-0.0372087993,0.0801769346,0.7600796223,-0.6437904239,-0.0570859611,-0.3037287295,-0.3055633307,0.8066653609,-0.5887164474,-0.0426831916,-0.0297001004
28576783430432,-0.0226005912,-0.0957107544,-0.4414297342,-0.0302304868,0.0677880719,0.7447700500,-0.6631806493,-0.0553125143,-0.3043546081,-0.3041970134,0.8052049875,-0.5904217362,-0.0464624837,-0.0298052747
28576792980227,-0.0226595402,-0.0978643894,-0.4413051009,-0.0233122744,0.0549840480,0.7274425626,-0.6835646629,-0.0525884032,-0.3058142066,-0.3035175800,0.8048750758,-0.5905279517,-0.0479874462,-0.0339141451
28576797005053,-0.0199023485,-0.0962573737,-0.4371302724,-0.0169013944,0.0432624146,0.7107076049,-0.7019525766,-0.0509187579,-0.3066686988,-0.3022487760,0.8040875196,-0.5913147330,-0.0497497991,-0.0362644941
28576803812133,-0.0168032050,-0.0945069790,-0.4326692224,-0.0110238399,0.0316221491,0.6921322942,-0.7209933400,-0.0493509471,-0.3076331615,-0.3010087013,0.8035848737,-0.5917171836,-0.0508476757,-0.0392018594
28576810871636,-0.0156754851,-0.0949341506,-0.4303039312,-0.0063393270,0.0208713114,0.6720616221,-0.7401739359,-0.0476704836,-0.3083744645,-0.3004541993,0.8038198352,-0.5911121964,-0.0508688428,-0.0432721637
28576817889991,-0.0144700706,-0.0950167030,-0.4272909760,-0.0022872768,0.0101131499,0.6494490504,-0.7603344321,-0.0465290844,-0.3089089394,-0.2999030948,0.8044363856,-0.5899918079,-0.0504592173,-0.0473894030
28576825377212,-0.0131278336,-0.0949166417,-0.4236489534,0.0019429818,-0.0009267750,0.6228402257,-0.7823461294,-0.0453890264,-0.3098825514,-0.2988444567,0.8049969673,-0.5889298320,-0.0497590899,-0.0516291708
28576831757615,-0.0099992752,-0.0923272371,-0.4179717302,0.0052693258,-0.0113323331,0.5947297215,-0.8038285375,-0.0444017351,-0.3099792302,-0.2986990809,0.8060743213,-0.5871642232,-0.0481789373,-0.0562238917
28576838940441,-0.0090807378,-0.0923265368,-0.4144872427,0.0068992176,-0.0205850657,0.5645167828,-0.8251360655,-0.0437654555,-0.3098624349,-0.2984232306,0.8074514866,-0.5849293470,-0.0464716293,-0.0609941930
28576845720771,-0.0081851780,-0.0919785798,-0.4110490084,0.0073158303,-0.0295574181,0.5329682231,-0.8455872536,-0.0431381166,-0.3094917834,-0.2982658148,0.8089188933,-0.5824538469,-0.0444312654,-0.0665090755
28576853723831,-0.0064867735,-0.0915472955,-0.4081444144,0.0064400872,-0.0379235782,0.5025556684,-0.8636887074,-0.0424594879,-0.3090456724,-0.2981994748,0.8105970621,-0.5795674920,-0.0420920886,-0.0725411028
28576859579655,-0.0052726865,-0.0910946578,-0.4068968296,0.0060480153,-0.0461140350,0.4795145392,-0.8763006330,-0.0420721173,-0.3088038564,-0.2979696989,0.8125207424,-0.5762208700,-0.0394405499,-0.0788924620
28576866438516,-0.0034685135,-0.0888334811,-0.4049506783,0.0043677045,-0.0546706282,0.4578120112,-0.8873558044,-0.0412162244,-0.3092237413,-0.2975705266,0.8143682480,-0.5728573203,-0.0366984755,-0.0853934735
28576873797556,-0.0020619631,-0.0888805836,-0.4058648348,0.0002048909,-0.0654102564,0.4427304864,-0.8942657709,-0.0408166349,-0.3085342050,-0.2977003455,0.8164043427,-0.5690671802,-0.0336338766,-0.0922783166
28576880471544,0.0003746748,-0.0875238627,-0.4064142108,-0.0063398099,-0.0772176161,0.4276716411,-0.9006077647,-0.0406107306,-0.3077811003,-0.2978889942,0.8182572722,-0.5653845668,-0.0304835532,-0.0993286446
28576887488187,0.0015134811,-0.0881519020,-0.4080995917,-0.0178392399,-0.0922080949,0.4168680310,-0.9041020870,-0.0401095748,-0.3079310954,-0.2979115844,0.8197320700,-0.5621837378,-0.0276305955,-0.1059499010
28576894496890,0.0023567677,-0.0884860158,-0.4088472724,-0.0331027023,-0.1097279713,0.4042828977,-0.9074246287,-0.0402249992,-0.3065840304,-0.2987487912,0.8208819032,-0.5594589710,-0.0247243419,-0.1120148972
28576901632406,0.0034260750,-0.0886064470,-0.4090256095,-0.0532987304,-0.1306509078,0.3889005184,-0.9104098678,-0.0407364070,-0.3051398993,-0.2996982932,0.8217972517,-0.5571683645,-0.0219516922,-0.1171791330
28576908380995,0.0043033957,-0.0889172405,-0.4113585353,-0.0739580393,-0.1522936225,0.3731568754,-0.9121901393,-0.0409545600,-0.3052691221,-0.3000274301,0.8228433132,-0.5546736717,-0.0191674549,-0.1220600754
28576915397148,0.0049659014,-0.0894691646,-0.4133563042,-0.0954668522,-0.1733771712,0.3569065630,-0.9129316807,-0.0414609313,-0.3050099313,-0.3006177545,0.8236461878,-0.5526901484,-0.0165884588,-0.1259581596
28576922270409,0.0047308505,-0.0878408849,-0.4073162079,-0.1212824285,-0.1971846968,0.3359310031,-0.9129945636,-0.0425530970,-0.3027308583,-0.3020333052,0.8242964745,-0.5512033105,-0.0132474871,-0.1285875589
28576929267424,0.0046807826,-0.0882835984,-0.4091626406,-0.1455488056,-0.2220026404,0.3151505291,-0.9111589789,-0.0433275998,-0.3028434217,-0.3025179505,0.8251765966,-0.5491700768,-0.0100490823,-0.1318895519
28576936253066,0.0053739846,-0.0868757665,-0.4068908095,-0.1688667536,-0.2475769669,0.2929194272,-0.9079580903,-0.0443126261,-0.3019166589,-0.3032518625,0.8258872628,-0.5475156903,-0.0065181488,-0.1345152110
28576943223689,0.0067377687,-0.0851699412,-0.4053352475,-0.1914947629,-0.2754857540,0.2699522376,-0.9025315642,-0.0451230407,-0.3009279072,-0.3038926125,0.8265064955,-0.5458199382,-0.0025261915,-0.1377000809
28576950069589,0.0081042945,-0.0837104619,-0.4043428898,-0.2113315314,-0.3034919798,0.2487570345,-0.8951824307,-0.0457780659,-0.3001508117,-0.3044057488,0.8270464540,-0.5441252589,0.0016136016,-0.1411358714
28576957320508,0.0093691945,-0.0826952755,-0.4043151736,-0.2306878865,-0.3338201642,0.2282306105,-0.8850186467,-0.0461854339,-0.3004470766,-0.3047557473,0.8275204897,-0.5424719453,0.0055851699,-0.1445783526
28576963906184,0.0104847550,-0.0819460750,-0.4052729607,-0.2501563728,-0.3700550795,0.2087847888,-0.8699942827,-0.0465783477,-0.2996491194,-0.3051097989,0.8276652694,-0.5410566330,0.0101574194,-0.1487442851
28576970869576,0.0088248849,-0.0830632448,-0.4105213881,-0.2678851187,-0.4044151902,0.1913310140,-0.8532751203,-0.0465981960,-0.3001877964,-0.3054592013,0.8278698921,-0.5394935012,0.0148603404,-0.1528316587
28576977883600,0.0093879998,-0.0824740529,-0.4119309783,-0.2851163745,-0.4399379492,0.1779523790,-0.8327642083,-0.0471257567,-0.2985620201,-0.3054836988,0.8276063800,-0.5382786393,0.0202468168,-0.1578407735
28576984822843,0.0097636878,-0.0824633539,-0.4136899114,-0.3031674027,-0.4767432213,0.1669831127,-0.8080359697,-0.0470089614,-0.2986509800,-0.3061313033,0.8273178339,-0.5371478796,0.0253774542,-0.1623985171
28576991800945,0.0053924918,-0.0837813020,-0.4201714993,-0.3208518922,-0.5126237869,0.1570909023,-0.7807645202,-0.0471919775,-0.2978126109,-0.3064894676,0.8267357945,-0.5363374352,0.0306648593,-0.1670621634
28576998663306,0.0055356026,-0.0835332870,-0.4207909703,-0.3379377425,-0.5452620983,0.1518856734,-0.7519428730,-0.0474985838,-0.2971030474,-0.3066222668,0.8259340525,-0.5358449221,0.0357784256,-0.1715316623
28577005596009,0.0062556267,-0.0836014748,-0.4218456149,-0.3568265438,-0.5780539513,0.1477915794,-0.7188088894,-0.0478729606,-0.2960137129,-0.3072126508,0.8248080015,-0.5358654261,0.0411966890,-0.1756212413
28577012661563,-0.0000290275,-0.0845597982,-0.4266722798,-0.3740647137,-0.6062102318,0.1442033798,-0.6868699193,-0.0479738414,-0.2960762382,-0.3082588911,0.8237944841,-0.5358682871,0.0462954417,-0.1790658385
28577019610355,0.0017817616,-0.0844593346,-0.4262872934,-0.3904294372,-0.6266081929,0.1432776004,-0.6590892673,-0.0487053990,-0.2949992716,-0.3087313771,0.8227167726,-0.5362886190,0.0511453003,-0.1814270169
28577026591468,0.0038952827,-0.0842295587,-0.4268541932,-0.4076545238,-0.6480034590,0.1418785006,-0.6275187135,-0.0495842397,-0.2934993207,-0.3096602559,0.8215935230,-0.5371298790,0.0561370887,-0.1825493723
28577033490800,-0.0014663041,-0.0846870542,-0.4296053648,-0.4232248068,-0.6663347483,0.1405408829,-0.5976011753,-0.0502225161,-0.2929655313,-0.3111237288,0.8207130432,-0.5378435850,0.0607514679,-0.1829306930
28577040467203,0.0009895563,-0.0841955245,-0.4299300909,-0.4366156161,-0.6809381247,0.1406272650,-0.5708889365,-0.0517827570,-0.2918825746,-0.3119210601,0.8201184273,-0.5386924148,0.0656937286,-0.1813850701
28577047316754,0.0026039183,-0.0841615796,-0.4310703874,-0.4503507316,-0.6949967742,0.1396831125,-0.5428190231,-0.0536789596,-0.2905555367,-0.3128982782,0.8197488785,-0.5397155881,0.0701189935,-0.1783320904
28577054213105,0.0046775043,-0.0843213201,-0.4322801232,-0.4627436399,-0.7068066597,0.1384361684,-0.5168445110,-0.0558800995,-0.2895796597,-0.3137651086,0.8195927739,-0.5407655239,0.0742436871,-0.1741499901
28577061261859,0.0000158250,-0.0842791796,-0.4334492087,-0.4746350348,-0.7181265950,0.1371699125,-0.4901022613,-0.0579261184,-0.2889556289,-0.3153293133,0.8195470572,-0.5416380763,0.0781706274,-0.1698829830
28577068300994,0.0014501214,-0.0847789943,-0.4344280362,-0.4876679480,-0.7274144292,0.1356114596,-0.4633117020,-0.0608144701,-0.2878759801,-0.3163480759,0.8196547031,-0.5426102281,0.0820346475,-0.1643494517
28577076066079,0.0079532862,-0.0858617723,-0.4364672303,-0.5018904209,-0.7343660593,0.1346470118,-0.4366724193,-0.0637663901,-0.2871892750,-0.3170031309,0.8198980689,-0.5433108211,0.0853230134,-0.1590617150
28577081915013,0.0081652105,-0.0865958631,-0.4377818108,-0.5170999169,-0.7401387095,0.1341802329,-0.4084090590,-0.0665122867,-0.2865351737,-0.3183445930,0.8201575279,-0.5437757969,0.0886547044,-0.1542399973
28577088929428,0.0038006306,-0.0866638422,-0.4372543693,-0.5317207575,-0.7438011169,0.1344201714,-0.3820527196,-0.0694656074,-0.2860827148,-0.3188388944,0.8204870224,-0.5438716412,0.0919435769,-0.1501703113
28577095827659,0.0037498176,-0.0868840516,-0.4384063184,-0.5469294786,-0.7456136346,0.1368618459,-0.3552425802,-0.0723865926,-0.2858622372,-0.3191016912,0.8208695650,-0.5435125828,0.0953344703,-0.1472363472
28577102797481,-0.0004350245,-0.0866705775,-0.4372772574,-0.5617036223,-0.7458389401,0.1397530288,-0.3296702504,-0.0751949847,-0.2856810987,-0.3201816082,0.8210891485,-0.5431448817,0.0993153453,-0.1447155178
28577109874465,-0.0002169311,-0.0869704783,-0.4381125569,-0.5773108602,-0.7436889410,0.1453679800,-0.3041498363,-0.0778953433,-0.2856993377,-0.3205105662,0.8212103844,-0.5421482921,0.1040635854,-0.1444280893
28577116816419,-0.0005122721,-0.0871165693,-0.4389426112,-0.5934398174,-0.7398869991,0.1520439833,-0.2779911458,-0.0803875625,-0.2856920660,-0.3205687404,0.8212361932,-0.5407655239,0.1091376990,-0.1457147598
28577124245579,-0.0004079044,-0.0876973271,-0.4394696057,-0.6096432209,-0.7341883183,0.1588159949,-0.2531405091,-0.0833367109,-0.2851273715,-0.3200088143,0.8210596442,-0.5387399197,0.1158027649,-0.1490302682
28577130494920,-0.0041378140,-0.0864610374,-0.4371070266,-0.6250655651,-0.7276596427,0.1649516821,-0.2293371707,-0.0855850875,-0.2855990231,-0.3211194873,0.8208017945,-0.5367231369,0.1225869358,-0.1522669047
28577137398601,-0.0079680085,-0.0847660005,-0.4345683157,-0.6407397985,-0.7199086547,0.1706192195,-0.2051174939,-0.0881091654,-0.2866241336,-0.3220567107,0.8204435110,-0.5343615413,0.1299230307,-0.1563656926
28577144485627,-0.0035388768,-0.0876746178,-0.4366282523,-0.6591418386,-0.7089967728,0.1730524451,-0.1814069450,-0.0907311440,-0.2861441076,-0.3223017454,0.8198303580,-0.5315865874,0.1379331201,-0.1620749980
28577151452869,-0.0063497126,-0.0863768458,-0.4327780902,-0.6760817766,-0.6978334785,0.1753605455,-0.1587155461,-0.0934318006,-0.2856082022,-0.3226213455,0.8191453815,-0.5284842849,0.1462699920,-0.1682567447
28577158424381,-0.0057039261,-0.0869623721,-0.4320591390,-0.6942240596,-0.6848457456,0.1744903624,-0.1363542825,-0.0962556005,-0.2868206501,-0.3235362768,0.8184416890,-0.5252002478,0.1546848565,-0.1743287444
28577166211778,-0.0046290159,-0.0875409544,-0.4315663576,-0.7117878795,-0.6709025502,0.1728877723,-0.1155752689,-0.0995400250,-0.2839477956,-0.3230997920,0.8177039623,-0.5212557912,0.1634812057,-0.1814570278
28577172363098,-0.0063260496,-0.0860632360,-0.4272287488,-0.7283772826,-0.6567071676,0.1710700393,-0.0945370719,-0.1023311019,-0.2848995030,-0.3241052628,0.8168826699,-0.5173075199,0.1721109897,-0.1883443147
28577179118407,-0.0081705451,-0.0841284990,-0.4228056073,-0.7448630929,-0.6416435242,0.1679336131,-0.0726009607,-0.1056935191,-0.2842057049,-0.3241081834,0.8161851168,-0.5126393437,0.1809048951,-0.1957455277
28577186076829,-0.0045103133,-0.0865949690,-0.4274293184,-0.7594092488,-0.6274856925,0.1634851992,-0.0532169938,-0.1087464392,-0.2830550969,-0.3241370320,0.8153609633,-0.5076358318,0.1897382587,-0.2036953419
28577193036802,-0.0054890215,-0.0849006474,-0.4233853221,-0.7731986642,-0.6126412153,0.1605259180,-0.0326508358,-0.1116371453,-0.2841964960,-0.3247553706,0.8144540787,-0.5025052428,0.1983425915,-0.2116916031
28577199995045,-0.0050542653,-0.0851511955,-0.4242842197,-0.7857753038,-0.5980504751,0.1573006660,-0.0122244488,-0.1144322455,-0.2832536995,-0.3242825866,0.8135395050,-0.4972300231,0.2063392550,-0.2198636979
28577207434655,-0.0045357347,-0.0855930150,-0.4244982600,-0.7986816168,-0.5815615058,0.1543304473,0.0087252269,-0.1170991361,-0.2822266817,-0.3240595460,0.8120643497,-0.4917039871,0.2150560468,-0.2291935235
28577213807978,-0.0038845241,-0.0864937603,-0.4248682857,-0.8101719022,-0.5655477047,0.1517816633,0.0271980967,-0.1197643578,-0.2835623920,-0.3242999911,0.8104777932,-0.4863319099,0.2232238501,-0.2382816225
28577220888363,-0.0046404302,-0.0846175551,-0.4216618538,-0.8210422993,-0.5493323803,0.1485436857,0.0453683697,-0.1220417619,-0.2826267481,-0.3237137794,0.8085660934,-0.4813187122,0.2309082299,-0.2474563867
28577227966068,-0.0040835738,-0.0855011344,-0.4219315648,-0.8314135671,-0.5326238871,0.1453053355,0.0628469214,-0.1242819428,-0.2814234495,-0.3234992027,0.8061220646,-0.4765382111,0.2388322800,-0.2569778264
28577234770997,-0.0037281215,-0.0864698589,-0.4222151041,-0.8405507207,-0.5166863203,0.1424382925,0.0788741782,-0.1268540919,-0.2824549675,-0.3235864639,0.8037058115,-0.4722508788,0.2458608150,-0.2656850219
28577241760120,-0.0040424168,-0.0846650004,-0.4195438027,-0.8491458893,-0.5006798506,0.1390479654,0.0945336744,-0.1290151179,-0.2811295092,-0.3231817484,0.8011044860,-0.4686581790,0.2524557710,-0.2736003399
28577248701514,-0.0034417808,-0.0856293738,-0.4199309945,-0.8575972915,-0.4840229154,0.1352109164,0.1093926057,-0.1308285892,-0.2792825103,-0.3232752085,0.7984747291,-0.4660270512,0.2584972382,-0.2800642252
28577255544304,-0.0029034913,-0.0865520537,-0.4201471210,-0.8653805852,-0.4675309658,0.1314175725,0.1235341504,-0.1325878799,-0.2773613036,-0.3232015371,0.7963792086,-0.4640214443,0.2634522021,-0.2847055793
28577262668729,-0.0028350949,-0.0842448473,-0.4176061153,-0.8730639815,-0.4498338997,0.1272763014,0.1385982782,-0.1350652277,-0.2773535252,-0.3233546019,0.7945600152,-0.4617999792,0.2681965530,-0.2889391780
28577269613351,-0.0024234354,-0.0849798024,-0.4188730717,-0.8795992136,-0.4331524074,0.1243753210,0.1523648500,-0.1368312538,-0.2749460340,-0.3238245249,0.7930684090,-0.4606822729,0.2722744644,-0.2909997702
28577276499234,-0.0023241341,-0.0854978263,-0.4203533530,-0.8850323558,-0.4174701571,0.1235914603,0.1648077816,-0.1392014027,-0.2746546268,-0.3241902590,0.7919128537,-0.4588419199,0.2764953077,-0.2930673361
28577283451996,-0.0023827255,-0.0828237832,-0.4195639193,-0.8902528882,-0.4009351730,0.1231071427,0.1776099354,-0.1409557760,-0.2732889354,-0.3241196275,0.7912850976,-0.4572355151,0.2805612981,-0.2934093475
28577290948906,-0.0029207170,-0.0830657780,-0.4222040772,-0.8939861655,-0.3862834871,0.1269769371,0.1882836670,-0.1425953209,-0.2715827823,-0.3247365952,0.7903495431,-0.4564089477,0.2845116258,-0.2934139073
28577297183507,-0.0042622983,-0.0834216475,-0.4250783324,-0.8952928185,-0.3754225969,0.1354718655,0.1978790462,-0.1444199383,-0.2706778646,-0.3246233463,0.7894954085,-0.4555874169,0.2885388732,-0.2930569947
28577304243792,-0.0062482059,-0.0840718448,-0.4281149805,-0.8941472769,-0.3681260347,0.1481148750,0.2074750364,-0.1460625231,-0.2695089877,-0.3247765899,0.7881699800,-0.4558751583,0.2922293246,-0.2925201654
28577311275146,-0.0081670284,-0.0819484293,-0.4310306907,-0.8921892047,-0.3617573977,0.1612311453,0.2171052545,-0.1479019523,-0.2685066760,-0.3249295950,0.7868413925,-0.4568350017,0.2955143750,-0.2912966609
28577318092716,-0.0113129020,-0.0869595110,-0.4338616729,-0.8857273459,-0.3644028604,0.1816194952,0.2229620516,-0.1497344971,-0.2678275704,-0.3247626424,0.7855075002,-0.4582151175,0.2985939980,-0.2895832956
28577325099780,-0.0134953856,-0.0866853297,-0.4376810491,-0.8798132539,-0.3664306104,0.1988285631,0.2283078432,-0.1512243748,-0.2668914795,-0.3255214691,0.7840774059,-0.4601540864,0.3010431230,-0.2878434956
28577332117964,-0.0159165859,-0.0869262815,-0.4420692921,-0.8731977344,-0.3702483475,0.2165371180,0.2314164340,-0.1528167129,-0.2660839558,-0.3255494237,0.7828205824,-0.4625962079,0.3031844497,-0.2850893438
28577339072936,-0.0180792212,-0.0919344723,-0.4416442513,-0.8659050465,-0.3778593838,0.2341941744,0.2293117940,-0.1544403434,-0.2653487921,-0.3260766864,0.7817680240,-0.4648566842,0.3052097857,-0.2821241319
28577345892466,-0.0198726952,-0.0930611789,-0.4460602403,-0.8588449359,-0.3850135803,0.2498289049,0.2274544090,-0.1559334695,-0.2643183172,-0.3262993097,0.7807000875,-0.4677493274,0.3072313666,-0.2780771255
28577352858199,-0.0215710700,-0.0952446759,-0.4480009973,-0.8523103595,-0.3913771212,0.2661234736,0.2226418704,-0.1576747596,-0.2635854781,-0.3265470862,0.7797763944,-0.4708148539,0.3089754581,-0.2735256851
28577359872463,-0.0236860216,-0.0964261293,-0.4494373202,-0.8456854820,-0.3967305720,0.2834428251,0.2169816494,-0.1598753929,-0.2629945874,-0.3264726996,0.7787904143,-0.4739986062,0.3108968437,-0.2686150372
28577366761794,-0.0250856280,-0.0973406732,-0.4545647502,-0.8385688066,-0.4022852480,0.3010615408,0.2105490267,-0.1610279977,-0.2617410421,-0.3275812864,0.7776498199,-0.4771884978,0.3125489056,-0.2643202245
28577373920879,-0.0267282724,-0.0982179940,-0.4569451809,-0.8304885626,-0.4074527323,0.3214839697,0.2022845149,-0.1626667380,-0.2613994181,-0.3276865482,0.7763826847,-0.4804081917,0.3143160045,-0.2600835562
28577380800611,-0.0291441381,-0.0984267890,-0.4593779445,-0.8204635382,-0.4135692716,0.3441191316,0.1933446676,-0.1644870341,-0.2613867819,-0.3274566531,0.7749232650,-0.4832531810,0.3161957264,-0.2568670213
28577387689863,-0.0309346914,-0.0994158089,-0.4615762234,-0.8090385199,-0.4209372997,0.3666324019,0.1839815825,-0.1654003710,-0.2607056797,-0.3284766078,0.7732497454,-0.4860800505,0.3182344139,-0.2540432513
28577394443522,-0.0324284434,-0.0995539725,-0.4674701691,-0.7967493534,-0.4282713830,0.3886942863,0.1751884520,-0.1664956212,-0.2609556317,-0.3283650279,0.7712485790,-0.4884352982,0.3205694556,-0.2526695728
28577401362213,-0.0349350870,-0.0999217331,-0.4692232311,-0.7825297713,-0.4372953475,0.4107047915,0.1665578783,-0.1673367023,-0.2611377835,-0.3282562494,0.7690761685,-0.4904405177,0.3231887519,-0.2520692348
28577408370108,-0.0357378721,-0.1004973352,-0.4748476446,-0.7683839798,-0.4465346336,0.4302331209,0.1584060341,-0.1682324857,-0.2614777386,-0.3289754987,0.7669481039,-0.4921799600,0.3259290755,-0.2516342998
28577415422912,-0.0381767452,-0.1016357243,-0.4750701785,-0.7548324466,-0.4570864737,0.4456351399,0.1506960243,-0.1687282473,-0.2617475688,-0.3287076950,0.7647981644,-0.4933390915,0.3285118639,-0.2525477111
28577422515256,-0.0409102738,-0.1028274000,-0.4744520187,-0.7425924540,-0.4682606161,0.4567136467,0.1438787133,-0.1690627038,-0.2618512809,-0.3283283114,0.7627673149,-0.4942187071,0.3309528232,-0.2537799478
28577429118472,-0.0416514874,-0.1042298377,-0.4778613448,-0.7299481034,-0.4807294607,0.4660646915,0.1373272985,-0.1697213948,-0.2625571787,-0.3286609650,0.7608397007,-0.4949632287,0.3332577646,-0.2550954223
28577436180338,-0.0453064144,-0.1068663001,-0.4745264947,-0.7207403183,-0.4966113865,0.4650307298,0.1328794360,-0.1700108349,-0.2625933290,-0.3281019330,0.7594360709,-0.4950872362,0.3347547352,-0.2570695579
28577443257112,-0.0463081002,-0.1087046564,-0.4772257507,-0.7095513940,-0.5124707818,0.4665359259,0.1274944693,-0.1700043082,-0.2620987594,-0.3271687627,0.7583748102,-0.4948510230,0.3357993364,-0.2592853606
28577450591800,-0.0477204323,-0.1108366549,-0.4780327082,-0.7009798884,-0.5280531049,0.4631519616,0.1236021146,-0.1702065170,-0.2620669901,-0.3269871473,0.7572462559,-0.4947091341,0.3367173076,-0.2616533339
28577457008054,-0.0489591658,-0.1123676896,-0.4791530073,-0.6940455437,-0.5418834686,0.4587487876,0.1192170978,-0.1707929373,-0.2627047002,-0.3267704844,0.7562553883,-0.4943991005,0.3373754323,-0.2642446458
28577463966658,-0.0498289466,-0.1138686836,-0.4810380340,-0.6889182329,-0.5541058779,0.4531511068,0.1140720993,-0.1707876474,-0.2626921237,-0.3264712691,0.7551621199,-0.4940028787,0.3377967775,-0.2675532699
28577470885039,-0.0506473482,-0.1154728234,-0.4828747809,-0.6852572560,-0.5636014342,0.4480718672,0.1095790714,-0.1708673537,-0.2630820274,-0.3263424635,0.7540550232,-0.4935915470,0.3380595744,-0.2710795105
28577477865972,-0.0513548851,-0.1159660816,-0.4839452207,-0.6854676008,-0.5689757466,0.4420244098,0.1049536914,-0.1707390547,-0.2633004487,-0.3259766102,0.7530578375,-0.4931770861,0.3379937708,-0.2746643126
28577484927946,-0.0517818928,-0.1165235639,-0.4852152765,-0.6883474588,-0.5713690519,0.4357157946,0.0993330702,-0.1702627689,-0.2630872428,-0.3258622885,0.7518744469,-0.4930241704,0.3378894627,-0.2782853842
28577491780768,-0.0518989861,-0.1166683733,-0.4862180352,-0.6936540008,-0.5707756281,0.4293908477,0.0931814536,-0.1698565632,-0.2634194791,-0.3256852627,0.7508714795,-0.4928431511,0.3376468420,-0.2815888226
28577498676139,-0.0528388917,-0.1175839007,-0.4865282178,-0.6998687387,-0.5684573054,0.4236632288,0.0868876353,-0.1692816615,-0.2632993162,-0.3255096078,0.7502442002,-0.4927322567,0.3369552195,-0.2842703760
28577505650211,-0.0531444550,-0.1172426045,-0.4870103598,-0.7095083594,-0.5627166033,0.4168879092,0.0784379840,-0.1684278846,-0.2627062500,-0.3254897594,0.7498227954,-0.4927878082,0.3360618651,-0.2863361537
28577513069932,-0.0531002879,-0.1167610884,-0.4872104824,-0.7205790877,-0.5555083156,0.4092427790,0.0685319677,-0.1675012261,-0.2620893121,-0.3254980445,0.7497811317,-0.4933379889,0.3344661295,-0.2873645425
28577519619518,-0.0539256334,-0.1177252233,-0.4866603911,-0.7309495211,-0.5484381914,0.4017973840,0.0590526722,-0.1670356989,-0.2617442310,-0.3251692653,0.7499158382,-0.4940360188,0.3325475752,-0.2880395353
28577526372207,-0.0536887050,-0.1172107160,-0.4868592918,-0.7422896624,-0.5416167974,0.3918126523,0.0462618135,-0.1659582704,-0.2607057989,-0.3253878951,0.7503132820,-0.4957063496,0.3298332095,-0.2872547209
28577533420301,-0.0529956222,-0.1166680157,-0.4871391952,-0.7524611950,-0.5369739532,0.3799941540,0.0326410010,-0.1650638878,-0.2598315775,-0.3256878257,0.7510552406,-0.4975410700,0.3268011212,-0.2856046259
28577540864311,-0.0528351367,-0.1188660264,-0.4865567684,-0.7618830800,-0.5331464410,0.3673444688,0.0186317489,-0.1642633229,-0.2590193450,-0.3258813024,0.7521414161,-0.4994874895,0.3233375847,-0.2832814455
28577547289456,-0.0512422025,-0.1192411184,-0.4870560467,-0.7706046700,-0.5322112441,0.3505989015,0.0004100059,-0.1630605161,-0.2577118278,-0.3260669112,0.7533422112,-0.5015053749,0.3194714487,-0.2809020281
28577554217118,-0.0489386022,-0.1195380688,-0.4872798324,-0.7785855532,-0.5323738456,0.3316770196,-0.0193149913,-0.1620548517,-0.2573193908,-0.3261823058,0.7547960877,-0.5033751130,0.3157121241,-0.2778888345
28577561160709,-0.0468647480,-0.1233189106,-0.4861684144,-0.7861106992,-0.5321027040,0.3120238781,-0.0392152295,-0.1609151065,-0.2562997639,-0.3259931803,0.7562382221,-0.5051890016,0.3118559718,-0.2750160098
28577568090193,-0.0436230898,-0.1234423220,-0.4864054322,-0.7934096456,-0.5323668718,0.2881461084,-0.0637064427,-0.1594233811,-0.2558204830,-0.3261535764,0.7579410672,-0.5069992542,0.3077823520,-0.2715642452
28577575651825,-0.0401627421,-0.1225395799,-0.4865731299,-0.8003478646,-0.5306156874,0.2647943199,-0.0881725475,-0.1580853462,-0.2556079328,-0.3260491490,0.7595283389,-0.5088311434,0.3034502566,-0.2685620189
28577582067628,-0.0371714234,-0.1204777360,-0.4868517518,-0.8076007366,-0.5255247951,0.2419768870,-0.1142455861,-0.1564268470,-0.2555207610,-0.3260110617,0.7611878514,-0.5104976296,0.2991404831,-0.2655188441
28577588814017,-0.0329174399,-0.1234699786,-0.4849103689,-0.8150669932,-0.5176526308,0.2187429816,-0.1409004629,-0.1544317901,-0.2545892000,-0.3259961009,0.7628750801,-0.5120959282,0.2948688567,-0.2623583376
